text_segment_id;company_name;company_url;source_url;is_pdf;labels;text_segment
229;Mann+Hummel;https://www.mann-hummel.com/;https://water-membrane-solutions.mann-hummel.com/en/products/uf-ultrafiltration.html;False;8;MANN+HUMMEL Water & Membrane Solutions describes standardized PureULTRA II UF modules featuring 60, 80, or 107 m² of active filtration area, designed for a wide range of applications including water solutions, seawater desalination, and industrial wastewater treatment, from small to extra-large scale plants. The modules are described as being ideal for standard UF applications using a pressurized, hollow-fiber PVDF membrane, including RO pre-treatment. Listed benefits include requiring minimal pre-treatment, providing low energy consumption, and delivering performance in the face of high total suspended solids (TSS) and presence of FOG.
230;Voss Automotive;https://www.voss.net;https://www.vossusa.com/products/thermal-management-lines;False;3;The company supports customers with tailor-made thermal management solutions to ensure optimal battery temperature control and reliability is achieved. The company designs and manufactures custom OEM line assemblies for battery cooling systems for the EV, BEV, HEV and PHEV OEM markets. The company provides individual solutions with line routings in a wide variety of cross-sections and materials for complex and small installation spaces, and quick connect systems that are robust, space-optimized and error-proof (“Double Lock Feature”). The media-bearing systems are leak-tight and maintenance-free along the entire service life of the vehicle.
231;Voss Automotive;https://www.voss.net;https://www.voss.net/en/products/systems/thermal-management-and-immersion-cooling/;False;3;Efficient temperature control systems are crucial for the optimal performance and range of hybrid and electric vehicles as well as battery energy storage systems (BESS). Leak tight, maintenance-free, and easy-to-install line and connection systems are essential, and the company’s system solutions meet these requirements. In addition to solutions for thermal management of conventional cooling plate technology, the company offers custom systems for immersion cooling, where the cells are surrounded by an electrically non-conductive coolant. These include precise routing for the smallest and most complex installation spaces and the integration of additional components such as connectors, valves, and sensors.
232;Voss Automotive;https://www.voss.net;https://www.voss.net/en/products/product/thermal-management-modules/;False;3;"The company develops and manufactures customized thermal management modules for the individual optimization of cooling circuits, tailored to each model variant of hybrid and electric vehicles. The modules reduce complexity, assembly effort, weight, number of components and line lengths in thermal management. Technical data include line material (hoses and nylon tubes; monolayer and multilayer tubes; plain and corrugated tubes, straight or curved; combinations of different materials) and connection technology using quick connect systems 246 NX, 270/270 DL, 271/271 DL, and 272, plus manifolds and connectors."
233;Voss Automotive;https://www.voss.net;https://www.voss.net/en/products/product/voss-qc-system-272/;False;3;"Like the company’s quick connect system 270, quick connect system 272 offers space-saving design, high assembly reliability and easy handling in thermal management systems in which couplings are to be used for male connections, e.g. on filigree cooling plates for battery systems. The system achieves functional reliability by means of the auto-latch function, which causes automatic latching of the holding element after a successful connecting operation. Technical data: couplings for the mandrel connection of nylon tubes; plug body material plastic; sizes S6, S10 and S14; working pressure max. 2 bar; temperature range -40 °C to +85 °C."
234;Voss Automotive;https://www.voss.net;https://www.voss.net/en/products/product/temperature-sensors/;False;3,6;The company’s temperature sensors detect the temperature in fluid systems, such as thermal management or fuel systems. They can be integrated into the company’s quick connect systems and modules as well as into customer-specific components. Since the measurement is generally carried out directly at the quick connection in the medium, improved accuracy is achieved with shorter response times. No leakages can occur due to the omission of separate lines. The company positions the sensors as an intelligent, rapid, and adaptable solution for monitoring temperature, such as in thermal management lines.
235;Voss Automotive;https://www.voss.net;https://www.voss.net/en/products/product/thermally-actuated-thermal-management-valves/;False;3;Thermally actuated valves regulate flow in thermal management by opening and closing in response to temperature changes. The company’s thermally actuated valves control temperature-controlled circuits by means of a wax expansion element which expands or contracts because of the temperature of the medium flowing through, thereby opening or closing an outlet. The company offers a customizable number and type of outputs and configurable settings for the stroke of the wax expansion element, because the company manufactures the wax expansion element itself. Technical data list a standard temperature range of -40 °C to +135 °C and materials as plastic (other materials possible).
236;Voss Automotive;https://www.voss.net;https://www.vossusa.com/systems/fuel;False;7;The company develops and manufactures line and connection technology for fuel systems in trucks, buses, cars, agricultural and construction machinery and stationary industrial engines. The company’s line assemblies consist of single-layer or multi-layer plastic tubes, hoses, connection elements, valves, heat and abrasion protection and mounts. Specialties include line assemblies consisting of single-layer and multi-layer plastic tubes and hoses, quick connect systems according to VOSS standards, SAE J2044 and customer requirements, line and connection systems for particularly tight spaces, and fuel drain line assemblies in common-rail systems (leak-off rails).
237;Voss Automotive;https://www.voss.net;https://www.vossusa.com/products/electrically-heated-scr-lines;False;7;The company provides individual systems for heating DEF (Diesel Exhaust Fluid) lines. Features include a balanced technique for safe and efficient DEF line heating performance, safe and simple encapsulation of the electric connections, electrically heated connectors that are air insulated, and reliable sealing intended to prevent heat loss and contamination. The company lists high temperature configuration up to 160°C (long term) and 180°C (short term), plus a laser welding transition between PA tube and heated connector. The systems support 12 and 24 volt applications suitable for PWM control and are designed for extreme environments, especially off-road.
238;Voss Automotive;https://www.voss.net;https://bess.voss.net/en.html;False;3,1;For liquid cooling in battery storage systems, the company describes individual solutions using line routing and function integration. The company lists a large selection of plain tubes for cost-efficient and durable line routing and a large selection of corrugated tubes for maximum flexibility and tolerance compensation, and states that an individual line routing design can be realized. The company specifies inner diameters from 6 to 50 mm for fluidic supply for mobile to stationary storage systems and describes the solution as sustainable due to the use of bio-based materials.
239;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2022/04/20220426_pi_grammer_mittelkonsole_bmw_ix_en.pdf;True;4,6;"For the BMW iX, the company developed a free-standing center console together with BMW Group designers and interior experts. Rear passengers benefit from more legroom due to the absence of the center tunnel and a console that appears to float above the flat floor, while meeting heightened safety requirements from the modified connection to the vehicle floor. For “Generation E”, the center console was designed with noise reduction in mind; heating and air-conditioning air ducts use a flow- and vibration-optimized design and suitable materials to prevent air noise. The console integrates a 12V socket, USB sockets and wireless charging, and uses recycled plastics and lightweight construction; lighting under the armrest is activated only when the lid is opened."
240;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2021/04/pi_grammer_auto_shanghai_en.pdf;True;4,6;At Auto Shanghai, the company presented an innovation made of 3D glass for luxury-segment automotive interiors. A novel forming process can be used to create three-dimensional modules of glass that fit seamlessly into cockpit architectures. Glass combines maximum resistance with the properties of a premium surface and can take on haptic operating functions thanks to special grinding techniques. The use of light, color and decorative effects, as well as the possibility to integrate branding elements, provides a wide range of design options. From a sustainability perspective, glass can be separated by type and recycled.
241;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2021/04/pi_grammer_auto_shanghai_en.pdf;True;4;As an exhibit for the Functional Upgrade innovation field, the company showed the Sliding Console, described as a two-part center console on a rail system. It consists of a sliding, multi-adjustable comfort armrest and a generous storage compartment that can also be freely moved. The storage system offers individual partitioning and design options, including ambient lighting or the integration of a safety compartment with privacy shielding. Thanks to flexible positioning, the armrest and storage compartment can be used where they are needed, while freeing up space elsewhere.
242;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2021/04/pi_grammer_auto_shanghai_en.pdf;True;4,6;In partnership with audio specialist Harman International Industries, the company is working on new audio functions for automotive interiors shown as the Audio Headrest. The headrest with an integrated microphone and speakers aims to provide a trouble-free, individually tailored audio experience for all occupants. In the described use case, drivers receive navigation information or calls directly on the headrest’s loudspeakers and communicate with rear-seat passengers. Noise cancellation is also possible, as is the setting of individual sound and volume profiles for each passenger.
243;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2021/04/pi_grammer_auto_shanghai_en.pdf;True;4;In the Sustainability innovation field, the company focuses on sustainable materials, processes and products, with targets to conserve resources, reduce energy consumption and cut CO2 emissions by at least 50 percent by 2030. On the product side, the company works on lightweight solutions and on the use of sustainable, recyclable materials. One focus is on organic or recycled raw materials made usable for various interior application fields through new production methods. At the trade fair in Shanghai, the company presented a lightweight construction application for air ducts that uses a novel manufacturing process and cellulose-based fiber materials.
244;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/01_content/02_products/aftermarket/agriculture/maximo_xt2/maximo_xt_grammer_new_driver_seat_at_agritechnica_2025.pdf;True;4,6;The Maximo XT2 is described as a high-end retrofit driver seat available in five equipment variants. It offers fully electric ten-way seat adjustment (height, fore/aft, backrest angle, seat cushion depth and seat cushion angle) and a memory function with three slots. For digitalization, a CAN bus connection allows settings and seat status to be operated or accessed via customer-specific vehicle displays, and optional operation via an ISOBUS terminal is supported using a seat cable with an InCab T-plug. Comfort functions include a massage system (two chambers in the seat and eight chambers in the backrest cushion) and active controlled damping via an electronically controlled shock absorber that adapts within milliseconds.
245;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/01_content/02_products/commercial_vehicles/msg297_s2900/grammer_msg297-2900_brochure_en_2023-11.pdf;True;4,6;"The MSG297/2900 seat’s suspension system was revised from the ground up to optimize cushioning characteristics, stability and quality. The seat has pneumatic damping and comes as standard with enhanced low-frequency suspension; a new design with greater stiffness increases the maximum driver weight to 150 kg. A new pneumatic module with an insulated compressor reduces the noise associated with damping, and an optimized pneumatic circuit minimizes the risk of leaks. The scissor-type suspension uses innovative kinematics with stable double rollers for zero free play and less friction. A CAN bus connection supports seat adjustment and functional diagnostics with damper wear monitoring via the vehicle’s info display."
246;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/presse/migration/2023/03/20230314_pi_grammer_at_conexpo_2023_e.pdf;True;4;The ErgoPlus control pod carrier is described as enabling the driver to adjust the armrests six ways: forward/back, up/down, and tilt left/right. This adaptability is intended for machines where the operator moves hydraulic control levers or joysticks with both hands for hours, for example in excavators. The product is based on a modular platform so it can be used in a wide variety of vehicle classes and applications worldwide. An easy-entry function is also available, in which the door-side armrest can be folded up completely.
247;Grammer AG;https://www.grammer.com/;https://www.grammer.com/en/ubility/files/PI_GRAMMER_Busworld2023_03_Ubility_One_EN.pdf;True;4;"The Ubility One portfolio includes Ubility Light, Ubility Air and Ubility Shift for different bus interior zones. Ubility Light can be used in both directions of travel; its ultra-lightweight aluminum frame consists of only five components and is covered with a hard-wearing knitted fabric. Ubility Air is a lightweight seat in twin-sheet technology with an outer and inner shell joined to form a highly stable air-cushion structure, intended for medium and longer distances in urban transport. The company states that the double shell of Ubility Air achieves a complete weight of just 4 kg and can be up to 100 percent recyclable thanks to a single-grade material that can be made from recycled materials."
248;Grammer AG;https://www.grammer.com/;https://www.grammer.com/media/01_content/02_products/aftermarket/spare_parts/flyer_grammer_aftermarket_spare_parts_en_20250204.pdf;True;4;The company’s range of high-quality spare parts is presented as a way to eliminate initial signs of wear on the seat and ensure full functionality for maximum comfort and ergonomics. This approach is described as extending the service life of a GRAMMER driver seat and offering a cost-effective and sustainable alternative to buying a new seat. For identifying the seat model, users are instructed to look at the type plate on the seat, which can be found on the backside of the seat or on the top of the suspension. The flyer also highlights quick and easy replacement of spare parts supported by qualified advice and service from distribution partners.
249;Mubea;https://www.mubea.com/;https://www.mubea.com/en/new-body-products;False;1,4;The company focuses on costs as well as on the numerous technical requirements for electric vehicle battery housings. In this situation, aluminum housings are often used to reduce weight and high costs have to be accepted in the process. With its Tailor Rolled Blanks technology, the company uses steel as the material and is able to significantly reduce the manufacturing costs of battery housings—while maintaining weight neutrality with regard to aluminum and improving crash performance and suitability for mass production at the same time. Moreover, the targeted use of CFRP or GFRP can be used to further adjust the cost/weight ratio to meet customer specifications.
250;Mubea;https://www.mubea.com/;https://www.mubea.com/en/new-body-products;False;3;Electric traction batteries and electric motors are core components of the “electric vehicle of the future”, for which efficient temperature control is essential. The company’s roll bonding process delivers thermal management systems characterized by high cooling and heating capacities and strong economy. Roll bonding is the process of rolling two aluminum coils together under controlled temperatures and pressures. By applying a print image beforehand, the coils are prevented from joining locally. The printing image is then mechanically opened from outside the plate and inflated with high pressurized air, which forms out the channels. All customer requirements can be implemented without tools and with maximum design freedom.
251;Mubea;https://www.mubea.com/;https://www.mubea.com/en/innovations;False;3;The company evolved a well-established roll-bond technology for high-volume cooling plates in automotive battery systems for e-mobility. With roll bonded aluminum cooling plates, the company describes high cost efficiency based on a continuous production process and technological opportunities in cooling channel flexibility, forming opportunities and weld ability of the cooling plates. The company also states that a continuous hot rolling process enables both high quality flat cold plates and complex shaped cooling components with cost savings of up to 20%. The components have high design flexibility and can also be manufactured from high-strength aluminum grades that enable a 100% recycling rate of the products.
252;Mubea;https://www.mubea.com/;https://www.mubea.com/en/innovations;False;1,4;The company’s GFRP underbody protection with a sandwich core is described as providing weight savings of more than 10 kg compared to an aluminum solution, while offering protection for the battery case. The company states that all components are manufactured in a fully automated process for high-volume applications. Apart from lightweight, the company highlights benefits including increased vehicle range and payload, better thermal insulation compared to metal, non-conductive and non-corrosive material, as well as improvement of acoustic behavior.
253;Mubea;https://www.mubea.com/;https://www.mubea.com/en/coil-spring-systems;False;4;To implement customer-specific requirements, the company modified the conventional manufacturing process for coil springs. With the high-performance process (HPP), the company applies high residual compressive stresses to deep surface layers and describes the result as lightweight springs with increased dynamic strength. The company lists a tension-optimized design, high-tensile steels with corrosion inhibiting properties, various coating systems, and optimum design and assembly and/or joining of the spring pads as key elements of the coil spring system approach.
254;Mubea;https://www.mubea.com/;https://www.mubea.com/en/stabilizer-systems;False;4;For tailored tube (MTT) stabilizer bars, the company uses tubes with a constant outer diameter and variable wall thicknesses. The company states that this enables up to 60 percent weight reduction through optimized material utilization compared with a solid stabilizer bar. Automated design optimization and an innovative primary material process are described as making it possible to produce wall thickness gradients that avoid superfluous material in areas subject to low stress.
255;Mubea;https://www.mubea.com/;https://www.mubea.com/en/valve-springs;False;7;Engine valve springs are described as sophisticated compression springs due to high dynamic stress and permanently high load cycles. The company states that its valve springs are used in passenger cars, light and heavy commercial vehicles, and motorcycles, and that activities were extended toward small compression springs in injection pumps and transmission applications. The company focuses on operation-optimized valve springs that, with loads as low as possible, cause little friction in the valve train and require minimal installation space. Depending on the application, production technologies are used to achieve tailored fatigue strength for high or low stress cycles.
256;Mubea;https://www.mubea.com/;https://www.mubea.com/en/belt-tensioner-systems;False;7;The company states it has been developing and producing friction damped belt tensioners for combustion engine auxiliary drive mechanisms for over 30 years. Belt tensioner systems are described as usable in mild and full hybrid applications as well as in conventional belt drive systems. For dual arm tensioner systems, the company positions the solution for innovative hybrid applications and lists advantages including reduced belt forces in engines with start–stop belt systems, lower CO? emissions (–0.5% CO?), and reduced installation space requirements, particularly when 48-volt alternators are used.
257;Mubea;https://www.mubea.com/;https://www.mubea.com/en/aviation;False;8;Mubea Aviation manufactures components, modular elements and assemblies for the aviation industry. The company works steel, aluminum, and titanium using metal forming, machining, surface treatment and assembly processes, and states that composite components and assemblies are also part of the portfolio processed in thermoset prepreg and RTM as well as thermoplastics. It describes manufacturing complex stamped, formed, and drawn components from fine steel, aluminum, and titanium alloys in both single piece and series production. The product portfolio includes complex deep drawn parts, intricate machined parts (blank contour cuts), surface protection via fully automatic coating processes, and sophisticated riveted assemblies and assembly modules.
258;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/powertrain-battery-solutions;False;                   1,3,4;"In a designated engineering stream, the company works on the development of highly stable and fire-proof housings for high-voltage batteries. Such housings are currently primarily manufactured from steel and aluminium; in 2022, the company presented a completely new solution made of plastic that is significantly lighter and includes functional integration, repairability and recyclability. The high-voltage battery housing is made up of five individual modules, each fulfilling functions such as electromagnetic shielding, cooling and ventilation, or fire and impact protection. The housing primarily consists of SMC and glass mat reinforced thermoplastics (GMT)."
259;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/powertrain-battery-solutions;False;                   1,3,4;The company’s modular high-voltage battery housing offers stable protection and meets a wide range of requirements thanks to the combination of different materials. Whether cell carrier, housing cover or tray, each module fulfils specific tasks—from encapsulation and shielding of electromagnetic radiation, cooling and ventilation to impact and fire protection. During development, attention was also paid to improved recyclability through the dismantlability of the individual modules.
260;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/about-polytec/blog/blog-detail/power-on-new-in-house-development-for-electromobility;False;                   1,3,4;"Regardless of which battery cell format an e-vehicle manufacturer chooses, the company developed a high-voltage battery housing for cylindrical as well as prismatic cells to ensure stable protection and increased passenger safety. The design (Cell-2-Pack principle) includes three central components; each fulfils tasks such as shielding electromagnetic radiation, encapsulation, cooling, ventilation, and impact and fire protection. In the event of cell failure, a venting concept enables targeted ventilation and particle separation, and extensive tests range from the Bunsen burner test to pyro and venting tests and the final battery cell test."
261;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/about-polytec/blog/blog-detail/e-innovation-power-celebrated;False;1,4;"The underbody is crucial for protecting the battery of the all-electric Audi Q8 e-tron. The thermoplastic composite design features mechanical properties in terms of stability and rigidity; despite dimensions of approx. 2.1 m × 1.4 m, the component has a total weight of around 23 kilograms, almost 7 kilograms lighter than its metal predecessor. For series production, the design combines highly rigid UD tapes with D-LFT to form a thermoplastic sandwich; the UD tapes are heated separately and stacked with the D-LFT compound before the sandwich is placed in the compression mould for a one-shot process."
262;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/product-lines/underbody-solutions;False;4,3;"Using a patented production process, the company manufactures cost-efficient underbody solutions that combine optimum aerodynamics and protection against moisture, noise and heat in a single component. A special achievement is the integration of lightweight LWRT sections in stable D-LFT supports, compacted together in a one-shot process; heat shields or organo sheets can also be processed at the same time. Using the one-shot process, the POLYTEC In-moulded Sound Absorber (PISA), made from acoustic absorber foam, is pressed simultaneously into an underbody and, as a sealed absorber, resists water, fuel, oil and brake fluid."
263;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/product-lines/painted-exterior-acoustic-solutions;False;                   7,4,3;The company numbers among the innovators of PUR foam acoustic elements and, with its patented one-shot process, has established an industrial standard for engine covers that must possess high levels of noise absorption as well as a perfect surface. Through ongoing further development of the PUR foam process, customer demands relating to acoustic components for battery-driven e-vehicles have also been realised. The company’s solutions absorb noise where it is generated—at the engine, transmission, in the cylinder head cover and at auxiliary units in the powertrain—and thermal insulation functions can improve the energy balance.
264;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/powertrain-battery-solutions;False;7;The Powertrain Solutions product series incorporates competences for car and commercial vehicle engine compartments. Irrespective of whether cylinder head covers, oil separators, oil pans, air intakes, crankcase ventilation, covers, or fuel cell applications are involved, the company offers solutions focused on materials and engineering. Functional integration is illustrated by the oil pan of the Porsche 911 Carrera: by combining the functions of the air-oil separator, the switch box and the oil lines, the company reduced component complexity and weight, achieving a weight reduction of 36% versus an aluminium predecessor model and cost reductions through design freedom and reworking elimination.
265;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/powertrain-battery-solutions;False;7;"For cleaning crankcase ventilation gases, the company describes an in-house developed, differential pressure controlled oil separator which, in combination with a multi-level suction jet pump, facilitates higher blow-by gas purity in both idling and full load modes. Customers benefit from simplified and more efficient combustion gas cleaning, protection of the turbocharger against soot and reduced engine oil consumption with longer service intervals. The separator is described as freely scalable with higher oil separation performance than disk separators and as a universal plug & play separator for Otto and diesel engines; the pump is described as usable for tank and crankcase ventilation and fuel cells."
266;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/about-polytec/blog/blog-detail/pianissimo-in-electromobility;False;7,4;"The technological focus is described as the processing of polyurethane systems. Components with visual requirements must have a high-quality surface finish with a wide variety of structures, grains or logos, while functionally the components must be designed to be as open-pored or sound-absorbing as possible; additional challenges include complex geometries, fastening systems and strict flame protection requirements. Since 2020, the company has been producing a polyurethane engine cover for a mild hybrid drive of a German car manufacturer in series at its plant in Hörsching, Austria, and it expects to supply more than 600,000 units per year in all performance levels and installation variants."
267;Polytec Group;https://www.polytec-group.com;https://www.polytec-group.com/en/solution-force/produktlinien/smart-plastics-new-mobility;False;8;"Reusable plastic transport packaging is described as robust and durable, easy to stack and unload, and (compared to metal or wood systems) as offering low weight and resistance to corrosion and water. The company describes foldable logistics boxes in which every two seconds a transport box leaves its plant in Ebensee; the folding boxes consist of seven individual parts and are fully automatically injected, assembled and provided with an individual QR code so they can be removed ready for dispatch. The foldable side walls are described as optimising transport volume and thus costs."
268;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/products/gaskets-for-battery-housings/;False;1,4;"The transition to hybrid and electric vehicles creates unique challenges for next-generation lithium-ion batteries. Battery housings must prevent the intrusion of dust, dirt, salt and water; withstand impacts and twisting in “skateboard” configurations; and contain potentially dangerous internal thermal events. The company’s high-quality elastomers enable lifetime sealing for battery housings and are designed for manufacturability and serviceability. The gasket concept targets lifetime sealing against intrusion (including immersion and high-pressure water jet tests), ease of assembly and serviceability, and faster production without special surface treatment or additional curing time."
269;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/news-stories/press-releases/2025/new-sealing-material-for-battery-cells/;False;1;Freudenberg Sealing Technologies offers an optimized sealing material for e-mobility applications as an alternative to PFAS-containing thermoplastic and FKM seals. The press release contrasts thermoplastics (long-chain structures that are not chemically cross-linked and can undergo functionally relevant plastic deformation over time) with elastomers whose molecular chains are chemically cross-linked and react elastically and reversibly. O-rings made from the new elastomer are described as preventing electrolyte from leaking out of the battery cell or impurities from entering, while accommodating that a cell “breathes” as temperature rises toward typical ranges up to 60°C. In customer projects, the new material improved the performance-relevant leakage rate by an order of magnitude (tenfold) versus conventional thermoplastic seals.
270;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/products/distributor-valve-seals/;False;3;Advancement in automotive technologies is pushing cooling and thermal management limits, including rising e-motor power densities and battery systems requiring active thermal management. The company positions distributor valve seals (DVS) as a contributor to replacing numerous switch valves with a multifunctional, multiport valve for intelligent fluid control. When combined with an appropriately designed valve, functional integration of several switch valves is described as possible via a rotating or oscillating valve core. Through this dynamic sealing solution, mass and space reduction is enabled along with elimination of required actuators and unnecessary valves, while sealing coolant fluids with high-performance compounds and supporting complex geometries and serviceability.
271;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/news-stories/press-releases/2025/thermal-management-and-range/;False;1,3;In a Battery Show Europe context, the company describes “new benchmarks” in thermal management for e-mobility, including materials aimed at rapid charging and higher battery capacity and designed for integration into customer-specific production processes. It states that leading-edge product lines support vibration-resistant connectors with high offset tolerances, while newly developed materials can both electrically insulate and dissipate heat. The company also reports expanding its portfolio of battery components, citing prismatic battery cell caps, busbar seals, and components for pressure regulation or emergency degassing to enhance efficiency and safety of modern battery systems. Fluid connectors for thermal management are highlighted as helping bridge larger battery capacities and faster charging cycles.
272;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/products/dynamic-seals/grounding-solutions/;False;2;"Damaged bearings are described as a common problem in powerful electric motors; bearing currents and electrical erosion can lead to increased noise, vibrations and, in extreme cases, rolling-bearing failure. The company’s electrically conductive nonwoven component, eCON, diverts these currents away from the bearing to help extend service life. Three variants are listed: a standalone grounding system (eCON pure), a combination with a friction-optimized Low-Friction Simmerring® (eCON LFS), or a combination with a gas-lubricated mechanical seal (eCON LEVITEX). The approach is described as combining material and process expertise to achieve high conductivity and, if needed, reliable sealing, and as established in the market since 2015 (including mass production use in the Renault Zoe)."
273;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/news-stories/automotive-transportation/reliable-seals-for-busbar-pins-in-low-voltage-applications/;False;6,3;"For low-voltage applications, the company emphasizes compact components, tight installation spaces and miniature parts, which place high demands on sealing technology. It reports developing new seals for plug connections, electric pumps and compact air-conditioning compressors to ensure reliable, media-resistant sealing at very small dimensions. Multi-pin connectors are highlighted where numerous pins are housed in tight spaces; sealing challenges are described around impermeability, protection classes (e.g., IP ratings), material compatibility and thermal stress. The company lists sealing concepts such as applying an elastomer layer via chemical adhesion, special elastomer coatings, or plastic-elastomer composite seals to reliably seal smallest geometries, compensate manufacturing tolerances, integrate multiple sealing functions and simplify installation."
274;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/news-stories/press-releases/2025/growth-market/;False;6;"The press release frames sophisticated sensors as central to automotive safety and driver assistance systems and notes that many advanced features rely heavily on radar sensors. To address challenges in the radar market, the Freudenberg Business Group, under the direction of Freudenberg Sealing Technologies, initiated the Waveguide Antennas Incubator. It explains that when a radar sensor transmits an electromagnetic signal within a narrow bandwidth, high-precision distance/position measurement and object classification become possible as reflections are received back. Waveguide antennas are described as a key technology where minimizing signal losses within the antenna structure improves resolution and range; they are characterized by precision and robustness. A plastic component with fine wave-conducting structures is described as being manufactured by injection molding and metallized to achieve electrical conductivity."
275;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/products/dynamic-seals/valve-stem-seals/;False;7;"Freudenberg Sealing Technologies states that its valve stem seals control leak rate for the life of the engine to assure correct guide lubrication while avoiding excessive oil consumption. The seals are described as produced from high-performance materials that increase lifetime and lower wear, and as supplied in a variety of geometries to satisfy different assembly needs. For the “Gas Lip” concept, the text explains that the gas-lip allows lubrication against back-pressure and keeps the oil lip working in a pressure-stable zone; the advantage of a double-lip seal is described as decoupling valve stem seal functions of oil metering and blow-by control."
276;Freudenberg Sealing Technologies;https://www.fst.com/;https://www.fst.com/markets/data-center-solutions/;False;8;For data centers, the company positions itself as a sealing partner for liquid cooling, drawing on automotive experience, material knowledge and application know-how. It describes immersion cooling as submerging electronic components in dielectric fluid for efficient heat dissipation and reduced maintenance costs, and states that it supplies sealing solutions for integral components in contact with cooling liquids, including circulation pumps, pipes, busbars, valves, sensors, heat exchangers and pressure relief valves. It also references two-phase immersion cooling (2PIC) as a next step. For direct-to-chip (D2C) cooling, it similarly states that it supplies proven sealing solutions for components such as circulation pumps, pipes, connectors, valves, sensors, heat exchangers and pressure relief valves.
277;Knorr-Bremse;https://www.knorr-bremse.com/;https://newsroom.knorr-bremse.com/en/e-mobility-for-commercial-vehicles-knorr-bremse-showcases-turnkey-product-solutions-for-oems-at-iaa-transportation-2022/;False;6;The redundant Power Supply System (rPMS) is described as a solution for supplying safety-related systems in electrified commercial vehicles. The scope includes Electric Power Steering, brake control systems, and the ECUs and sensors required for automated driving. Two independent power-supply circuits are used to ensure system availability, keeping these functions highly available and delivering fail-safe operation in highly automated commercial vehicles.
278;Knorr-Bremse;https://www.knorr-bremse.com/;https://emobility.knorr-bremse.com/en/products-and-solutions/index-2.json;False;6;The eVMC software is described as optimizing the longitudinal dynamics of commercial vehicles with electric powertrains, supporting energy-efficient driving and stable handling. It aims to maximize recuperation during braking by optimizing the existing combined braking (brake-blending) strategy. The motion-control functions are described as being integrable into new e-drive train configurations worldwide, ranging from a central electric motor to multi-motor layouts with axle- or wheel-specific drive for one or more driven axles.
279;Knorr-Bremse;https://www.knorr-bremse.com/;https://emobility.knorr-bremse.com/en/products-and-solutions/index-2.json;False;4,6;The Electro-Mechanical Braking System (EMBS) is described as technology that can replace traditional safety architectures by enabling full brake-by-wire capability. It is presented as a comprehensive braking solution with a redundant electrical power supply, a redundant brake control unit, and electromechanical brake actuators, plus a built-in parking-brake function. The EMBS technology is positioned to meet the same safety, reliability, and durability standards as the company’s electropneumatic braking systems, while offering advantages in installation space, noise generation, and braking precision.
280;Knorr-Bremse;https://www.knorr-bremse.com/;https://truck.knorr-bremse.com/en/de/products/e-mobility/screw-type-compressor/;False;4;Hybrid and all-electric commercial vehicles are described as operating multiple components with compressed air, including the brakes, bus door opening/closing mechanisms, and chassis leveling control. The electric screw compressor is positioned as an efficient, quiet, and reliable compressed-air source for these vehicles. Compared with piston compressors commonly used in diesel vehicles, it is described as delivering an above-average air volume and largely eliminating oil carry-over, which reduces wear and extends desiccant-cartridge service life. The design is also described as operating without a crankshaft, benefiting wear and weight.
281;Knorr-Bremse;https://www.knorr-bremse.com/;https://truck.knorr-bremse.com/en/de/products/steering/electric-power-steering/;False;4,6;Electric Power Steering (EPS) is described as a redesigned, electrically supported steering architecture intended to improve energy efficiency and reduce overall costs. Compared with typical hydraulic steering systems, it operates on a power-on-demand basis, consuming power only when the steering angle changes, and a patented solution is cited to help ensure activation without delay. The heart of the system is described as a motor and pump integrated into the steering unit and controlled by an ECU. In regular configurations, EPS can achieve steering forces of up to 8.5 kNm, and it can be combined with an auxiliary hydraulic cylinder for especially high axle loads.
